Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Revenue,Order_Date,Sales_Channel,Region,Profit,%_pricepaid,Discount%,Cost_Price,Profit/Loss_%,Year,Month,Quarter
2980,Women,Running,React Infinity,10,4,8899.81,21893.5326,2024-12-31,Retail,Bangalore,3075.35,0.615,38.5,18818.1826,16.342438934565337,2024,12,4
2981,Kids,Soccer,Premier III,8,4,5185.52,14208.324800000002,2025-01-10,Retail,Pune,2777.67,0.685,31.499999999999993,11430.654800000002,24.300182698195027,2025,1,1
2982,Men,Lifestyle,Dunk Low,10,3,7588.77,12293.807400000002,2025-06-07,Online,Kolkata,1541.73,0.54,46.0,10752.077400000002,14.338903475527434,2025,6,2
2983,Women,Running,Pegasus Turbo,12,2,8203.8,492.22799999999995,2024-12-31,Retail,Bangalore,2968.2,0.03,97.0,-2475.9719999999998,-119.88019250621575,2024,12,4
2984,Men,Soccer,Phantom GT,12,2,4343.12,6297.523999999999,2024-09-06,Online,Kolkata,3073.4,0.725,27.500000000000004,3224.1239999999993,95.32511776842331,2024,9,3
2985,Kids,Running,Free RN,9,2,8996.05,8636.207999999999,2024-05-16,Online,Bangalore,3419.45,0.48,52.0,5216.757999999999,65.54741469702064,2024,5,2
2986,Kids,Basketball,LeBron 20,8,2,6877.77,1237.9986000000001,2025-04-10,Online,Pune,2303.27,0.09,91.0,-1065.2713999999999,-216.2143844282312,2025,4,2
2987,Women,Soccer,Premier III,10,1,5255.98,3127.3080999999997,2024-08-08,Online,Pune,2365.7,0.595,40.5,761.6080999999999,310.6190703591519,2024,8,3
2989,Men,Soccer,Mercurial Superfly,8,1,6429.61,4661.46725,2024-02-14,Online,Bangalore,2459.52,0.725,27.500000000000004,2201.9472499999997,111.6974986571545,2024,2,1
2990,Kids,Basketball,Kyrie Flytrap,12,2,2601.99,3434.6268,2024-09-23,Retail,Bangalore,570.47,0.66,34.0,2864.1567999999997,19.917554793089543,2024,9,3
2991,Men,Training,SuperRep Go,8,3,4004.4,14776.236,2024-12-31,Retail,Pune,3772.99,1.23,-23.0,11003.246000000001,34.2897904854622,2024,12,4
2992,Men,Soccer,Premier III,10,2,6121.21,8875.7545,2024-10-24,Online,Kolkata,2276.99,0.725,27.500000000000004,6598.764499999999,34.50630796113424,2024,10,4
2993,Men,Soccer,Premier III,8,4,6121.21,17751.509,2024-10-13,Retail,Hyderabad,1770.74,0.725,27.500000000000004,15980.768999999998,11.080442999958263,2024,10,4
2994,Women,Lifestyle,Air Force 1,11,2,2932.39,5747.484399999999,2024-12-07,Retail,Mumbai,2962.69,0.98,2.0000000000000018,2784.7943999999993,106.38810534810041,2024,12,4
2995,Kids,Lifestyle,Blazer Mid,10,3,8679.97,15754.145549999997,2024-12-31,Online,Delhi,-651.61,0.605,39.5,16405.755549999998,-3.9718377981073845,2024,12,4
2996,Women,Basketball,Air Jordan,11,2,6144.015,8601.621,2025-07-01,Online,Pune,3753.82,0.7,30.000000000000004,4847.8009999999995,77.43345900543362,2025,7,3
2998,Women,Training,Flex Trainer,9,2,8835.27,13429.610400000001,2025-05-06,Online,Delhi,1637.2,0.76,24.0,11792.4104,13.883505953965102,2025,5,2
3000,Kids,Running,Free RN,8,1,5691.68,3813.4255999999996,2024-12-31,Retail,Mumbai,-1110.62,0.6699999999999999,33.00000000000001,4924.0455999999995,-22.55503076575895,2024,12,4
3001,Men,Soccer,Premier III,10,2,6121.21,8875.7545,2024-01-25,Online,Delhi,-362.26,0.725,27.500000000000004,9238.0145,-3.9214054058910603,2024,1,1
3002,Women,Lifestyle,Waffle One,9,4,4934.05,14802.150000000001,2024-11-22,Retail,Delhi,3535.87,0.75,25.0,11266.280000000002,31.384538640971105,2024,11,4
3003,Men,Basketball,Zoom Freak,12,2,6172.36,6110.636399999999,2023-08-03,Online,Bangalore,-646.26,0.495,50.5,6756.8964,-9.564450329592148,2023,8,3
3004,Men,Training,ZoomX Invincible,12,2,6897.68,7242.564,2024-12-31,Retail,Pune,2708.1,0.525,47.5,4534.464,59.72260447982386,2024,12,4
3005,Women,Basketball,Zoom Freak,9,3,7388.23,4211.2910999999995,2025-04-23,Online,Delhi,3295.17,0.19,81.0,916.1210999999994,359.6871636293501,2025,4,2
3006,Kids,Lifestyle,Blazer Mid,8,4,6569.37,23386.9572,2024-12-31,Online,Pune,1932.88,0.89,10.999999999999998,21454.0772,9.009383074281098,2024,12,4
3007,Women,Soccer,Tiempo Legend,12,1,7680.16,9446.5968,2025-05-30,Online,Bangalore,-1076.72,1.23,-23.0,10523.316799999999,-10.23175506794588,2025,5,2
3008,Men,Soccer,Phantom GT,9,2,6319.755,3539.0628000000006,2024-12-31,Online,Pune,401.12,0.28,72.0,3137.9428000000007,12.782897126104398,2024,12,4
3009,Men,Lifestyle,Waffle One,10,2,6147.51,8975.3646,2024-08-15,Online,Bangalore,3724.01,0.73,27.0,5251.354600000001,70.91522633036436,2024,8,3
3010,Women,Soccer,Tiempo Legend,9,2,7253.3,8631.427,2025-05-05,Online,Pune,-311.32,0.595,40.5,8942.747,-3.4812569336916273,2025,5,2
3011,Women,Running,Pegasus Turbo,7,1,6047.945,3023.9725,2024-12-31,Retail,Hyderabad,3074.24,0.5,50.0,-50.26749999999993,-6115.760680360082,2024,12,4
3012,Men,Lifestyle,Blazer Mid,10,2,3758.51,5487.4246,2024-12-31,Retail,Hyderabad,94.77,0.73,27.0,5392.6546,1.7573905067088849,2024,12,4
3013,Kids,Basketball,Zoom Freak,12,4,6021.235000000001,23121.542400000002,2025-06-16,Retail,Kolkata,1039.09,0.96,4.0000000000000036,22082.452400000002,4.705500916193529,2025,6,2
3014,Men,Running,Air Zoom,9,2,4854.18,5388.1398,2025-01-30,Retail,Hyderabad,-1004.97,0.5549999999999999,44.50000000000001,6393.1098,-15.719579851420665,2025,1,1
3015,Women,Running,React Infinity,9,1,7006.295,4308.871425,2024-12-31,Online,Kolkata,2688.31,0.615,38.5,1620.5614250000003,165.8875719567371,2024,12,4
3016,Women,Running,Air Zoom,8,1,8931.44,5492.8356,2024-08-31,Retail,Bangalore,868.59,0.615,38.5,4624.2456,18.783388148760956,2024,8,3
3017,Women,Basketball,LeBron 20,6,1,8240.15,5768.105,2024-12-31,Retail,Delhi,3355.12,0.7,30.000000000000004,2412.9849999999997,139.04437864305,2024,12,4
3018,Kids,Soccer,Premier III,11,2,5275.855,7227.92135,2024-08-22,Retail,Kolkata,3364.85,0.685,31.499999999999993,3863.0713499999997,87.10297313043415,2024,8,3
3019,Women,Running,Free RN,12,3,9942.61,18344.11545,2023-12-19,Retail,Kolkata,1316.3,0.615,38.5,17027.815450000002,7.730292848575592,2023,12,4
3020,Kids,Lifestyle,Dunk Low,10,1,6153.37,3722.78885,2024-12-31,Retail,Hyderabad,493.35,0.605,39.5,3229.43885,15.27664783000923,2024,12,4
3021,Women,Soccer,Mercurial Superfly,6,4,4262.63,7161.2184,2023-09-21,Retail,Hyderabad,3050.7,0.42,58.00000000000001,4110.5184,74.21691628968257,2023,9,3
3022,Kids,Training,ZoomX Invincible,10,1,4318.48,2504.7183999999997,2025-05-14,Online,Delhi,271.37,0.58,42.00000000000001,2233.3484,12.150813549735457,2025,5,2
3023,Kids,Basketball,Zoom Freak,9,2,2493.28,3291.1296,2024-05-19,Retail,Delhi,708.93,0.66,34.0,2582.1996000000004,27.454500418945145,2024,5,2
3024,Kids,Running,Free RN,9,2,5691.68,11838.6944,2024-12-07,Online,Mumbai,-687.3,1.04,-4.0000000000000036,12525.9944,-5.486989519969768,2024,12,4
3025,Kids,Lifestyle,Blazer Mid,10,4,6569.37,15897.875399999999,2024-08-25,Retail,Hyderabad,3005.88,0.605,39.5,12891.9954,23.315863113013524,2024,8,3
3026,Women,Lifestyle,Blazer Mid,10,3,7671.0650000000005,17259.896249999998,2025-12-03,Online,Bangalore,-127.25,0.75,25.0,17387.146249999998,-0.731862481458106,2025,12,4
3027,Women,Training,SuperRep Go,10,2,9593.27,10648.5297,2024-10-25,Retail,Delhi,-1038.79,0.5549999999999999,44.50000000000001,11687.3197,-8.888179896370936,2024,10,4
3028,Kids,Running,Air Zoom,10,4,5837.53,15644.580399999997,2025-01-29,Retail,Kolkata,-471.86,0.6699999999999999,33.00000000000001,16116.440399999998,-2.927817733250824,2025,1,1
3029,Kids,Training,ZoomX Invincible,8,2,6584.055,7637.5037999999995,2024-12-31,Retail,Bangalore,2696.49,0.58,42.00000000000001,4941.0138,54.57361807004061,2024,12,4
3030,Men,Soccer,Mercurial Superfly,9,3,6969.28,12126.547199999999,2023-08-08,Online,Kolkata,98.19,0.58,42.00000000000001,12028.357199999999,0.8163209519584271,2023,8,3
3031,Kids,Soccer,Premier III,8,4,8588.14,23531.5036,2023-10-11,Online,Kolkata,-117.68,0.685,31.499999999999993,23649.1836,-0.497607029445194,2023,10,4
3032,Men,Running,React Infinity,12,3,6870.705,11439.723824999997,2025-01-16,Online,Mumbai,450.75,0.5549999999999999,44.50000000000001,10988.973824999997,4.101838872111428,2025,1,1
3033,Men,Training,ZoomX Invincible,8,2,9397.68,13908.5664,2024-11-21,Retail,Hyderabad,313.58,0.74,26.0,13594.9864,2.306585610118742,2024,11,4
3034,Men,Soccer,Premier III,8,2,6121.21,9671.5118,2024-12-31,Online,Pune,460.06,0.79,20.999999999999996,9211.4518,4.9944352962906455,2024,12,4
3035,Kids,Training,Flex Trainer,12,4,9625.47,22331.090399999997,2024-12-31,Retail,Hyderabad,-419.24,0.58,42.00000000000001,22750.3304,-1.8427864238842,2024,12,4
3036,Kids,Lifestyle,Dunk Low,11,2,2879.09,3483.6989,2024-10-15,Retail,Hyderabad,1129.11,0.605,39.5,2354.5888999999997,47.95359393735357,2024,10,4
3038,Kids,Lifestyle,Air Force 1,8,2,4195.03,5075.9863,2025-01-27,Retail,Delhi,1068.18,0.605,39.5,4007.8062999999993,26.652485675268295,2025,1,1
3039,Kids,Soccer,Premier III,10,2,5366.19,7351.6803,2024-03-17,Online,Pune,638.3,0.685,31.499999999999993,6713.3803,9.507877871897112,2024,3,1
3040,Women,Lifestyle,Waffle One,12,2,4934.05,7401.075000000001,2024-08-12,Online,Hyderabad,3833.04,0.75,25.0,3568.0350000000008,107.42719732289618,2024,8,3
3041,Kids,Lifestyle,Waffle One,9,2,4884.55,5910.3055,2025-01-03,Online,Bangalore,-1182.29,0.605,39.5,7092.5955,-16.66935609115168,2025,1,1
3042,Men,Lifestyle,Air Force 1,8,1,6009.58,4386.9934,2024-12-31,Online,Delhi,3750.11,0.73,27.0,636.8834000000002,588.8220669591952,2024,12,4
3043,Men,Running,React Infinity,10,2,6870.705,7626.482549999999,2025-04-11,Retail,Delhi,147.79,0.5549999999999999,44.50000000000001,7478.692549999999,1.9761475553638048,2025,4,2
3044,Kids,Lifestyle,Air Force 1,7,3,4222.2,7663.292999999999,2024-12-31,Retail,Hyderabad,931.4,0.605,39.5,6731.892999999999,13.835632859880572,2024,12,4
3045,Kids,Soccer,Premier III,12,1,2196.2,1504.397,2024-12-31,Retail,Bangalore,3809.54,0.685,31.499999999999993,-2305.143,-165.26263229656468,2024,12,4
3046,Men,Basketball,Air Jordan,11,2,4597.23,4551.257699999999,2025-05-26,Online,Bangalore,3277.67,0.495,50.5,1273.5876999999991,257.3572279317712,2025,5,2
3047,Women,Basketball,Kyrie Flytrap,10,3,6175.84,16674.768,2024-10-14,Online,Hyderabad,-960.94,0.9,9.999999999999998,17635.708,-5.448831427692045,2024,10,4
3048,Women,Lifestyle,Waffle One,6,1,4934.05,1134.8315,2025-07-17,Retail,Hyderabad,517.17,0.23,77.0,617.6615,83.73032801947343,2025,7,3
3049,Kids,Lifestyle,Air Force 1,11,2,6554.3099999999995,13895.1372,2025-06-22,Online,Pune,-156.45,1.06,-6.000000000000005,14051.5872,-1.1133973534320734,2025,6,2
3050,Kids,Basketball,Kyrie Flytrap,9,4,4917.28,12981.6192,2024-12-31,Online,Delhi,205.25,0.66,34.0,12776.3692,1.606481440752354,2024,12,4
3051,Men,Training,Metcon 7,8,2,6284.84,6599.082,2024-07-28,Online,Bangalore,166.42,0.525,47.5,6432.662,2.587109349131044,2024,7,3
3052,Kids,Running,React Infinity,8,2,9448.34,14739.4104,2025-03-03,Online,Delhi,-871.1,0.78,21.999999999999996,15610.510400000001,-5.580214725073947,2025,3,1
3053,Women,Lifestyle,Air Force 1,10,2,6323.09,12646.18,2024-09-18,Retail,Mumbai,1283.62,1.0,0.0,11362.560000000001,11.296926044834965,2024,9,3
3054,Men,Soccer,Premier III,8,2,6667.47,9667.8315,2024-12-17,Retail,Pune,-402.6,0.725,27.500000000000004,10070.4315,-3.9978425949275356,2024,12,4
3056,Men,Training,ZoomX Invincible,12,2,7050.14,7402.647000000001,2024-12-31,Online,Mumbai,544.14,0.525,47.5,6858.5070000000005,7.933796670324897,2024,12,4
3057,Women,Soccer,Mercurial Superfly,9,2,4244.95,5051.4905,2025-01-21,Retail,Bangalore,3693.98,0.595,40.5,1357.5104999999999,272.11428567219184,2025,1,1
3058,Men,Soccer,Phantom GT,8,1,8048.66,5835.278499999999,2023-08-01,Retail,Kolkata,3860.59,0.725,27.500000000000004,1974.6884999999993,195.50374654027718,2023,8,3
3059,Women,Running,React Infinity,10,3,7006.295,21018.885000000002,2025-06-19,Online,Hyderabad,3692.43,1.0,0.0,17326.455,21.3109375229959,2025,6,2
3060,Women,Running,Free RN,10,3,5698.6900000000005,10514.08305,2024-09-09,Retail,Bangalore,-1137.29,0.615,38.5,11651.373049999998,-9.76099550773546,2024,9,3
3061,Kids,Running,Pegasus Turbo,12,2,5374.34,7201.615599999999,2024-12-31,Retail,Mumbai,-549.05,0.6699999999999999,33.00000000000001,7750.665599999999,-7.0839077356143445,2024,12,4
3062,Women,Soccer,Phantom GT,9,1,6936.34,3190.7164000000002,2025-03-19,Retail,Mumbai,1647.34,0.46,54.0,1543.3764000000003,106.73611440475568,2025,3,1
3063,Kids,Running,Air Zoom,8,2,9676.61,12966.6574,2025-04-20,Online,Mumbai,3674.74,0.6699999999999999,33.00000000000001,9291.9174,39.54770411540679,2025,4,2
3064,Men,Soccer,Tiempo Legend,9,1,6041.3,4379.9425,2024-01-11,Retail,Pune,-1048.54,0.725,27.500000000000004,5428.4825,-19.31552694514535,2024,1,1
3065,Women,Running,Free RN,12,3,5698.6900000000005,10514.08305,2024-12-31,Online,Kolkata,3909.92,0.615,38.5,6604.163049999999,59.20386838420049,2024,12,4
3066,Kids,Training,ZoomX Invincible,10,2,6584.055,7637.5037999999995,2024-03-01,Online,Mumbai,1383.01,0.58,42.00000000000001,6254.493799999999,22.11226110736572,2024,3,1
3067,Men,Lifestyle,Blazer Mid,9,4,4936.545,14414.7114,2024-03-05,Retail,Hyderabad,1939.56,0.73,27.0,12475.1514,15.547386462981121,2024,3,1
3068,Kids,Lifestyle,Air Force 1,10,4,4867.07,23556.618799999997,2025-05-25,Online,Delhi,2863.56,1.21,-20.999999999999996,20693.058799999995,13.838263485724983,2025,5,2
3069,Men,Training,Metcon 7,10,1,6284.84,7730.3532000000005,2025-04-13,Online,Hyderabad,-6.91,1.23,-23.0,7737.2632,-0.08930806438121427,2025,4,2
3070,Women,Running,Air Zoom,8,1,6737.19,6871.9338,2024-12-31,Online,Hyderabad,2150.16,1.02,-2.0000000000000018,4721.7738,45.537124205314534,2024,12,4
3071,Women,Running,Air Zoom,9,1,5081.53,3125.14095,2023-10-21,Online,Mumbai,-663.86,0.615,38.5,3789.00095,-17.520713474616574,2023,10,4
3072,Men,Training,Flex Trainer,9,3,6252.925,9848.356875000001,2024-08-26,Retail,Mumbai,2621.5,0.525,47.5,7226.856875000001,36.27441424872552,2024,8,3
3073,Men,Training,ZoomX Invincible,9,2,7050.14,7402.647000000001,2025-06-14,Retail,Mumbai,1992.12,0.525,47.5,5410.527000000001,36.81933386525933,2025,6,2
3074,Women,Running,Free RN,8,3,5698.6900000000005,10514.08305,2024-12-31,Online,Hyderabad,1216.34,0.615,38.5,9297.74305,13.082099531670755,2024,12,4
3075,Kids,Soccer,Premier III,10,2,5275.855,9602.0561,2025-05-28,Retail,Mumbai,3594.94,0.91,8.999999999999996,6007.116099999999,59.84468986707283,2025,5,2
3077,Men,Lifestyle,Dunk Low,12,3,7588.77,10472.502600000002,2024-12-31,Online,Pune,3700.77,0.46,54.0,6771.732600000001,54.65026779114106,2024,12,4
3078,Men,Running,Free RN,8,1,2555.18,1418.1248999999998,2024-09-14,Online,Delhi,1820.38,0.5549999999999999,44.50000000000001,-402.2551000000003,-452.54367191366833,2024,9,3
3079,Women,Running,React Infinity,10,2,7006.295,8617.74285,2024-01-10,Retail,Bangalore,2815.43,0.615,38.5,5802.31285,48.52254734937292,2024,1,1
3080,Kids,Running,Air Zoom,10,4,3317.71,8891.4628,2024-12-31,Online,Hyderabad,-198.0,0.6699999999999999,33.00000000000001,9089.4628,-2.178346557510528,2024,12,4
3081,Kids,Training,Flex Trainer,6,1,8442.39,4896.5862,2025-02-10,Retail,Mumbai,3126.66,0.58,42.00000000000001,1769.9261999999999,176.65482323500268,2025,2,1
3082,Men,Training,Metcon 7,10,1,6284.84,3299.541,2024-08-11,Online,Delhi,-65.96,0.525,47.5,3365.501,-1.9598865072391896,2024,8,3
3083,Kids,Training,ZoomX Invincible,12,2,8535.31,9900.959599999998,2024-08-29,Retail,Delhi,1159.57,0.58,42.00000000000001,8741.389599999999,13.265282215541566,2024,8,3
3084,Women,Lifestyle,Blazer Mid,10,3,8955.52,20149.920000000002,2024-12-31,Retail,Pune,491.85,0.75,25.0,19658.070000000003,2.5020258855523454,2024,12,4
3085,Men,Soccer,Phantom GT,10,2,6319.755,14661.8316,2024-12-31,Online,Delhi,2484.31,1.16,-15.999999999999993,12177.5216,20.400785000455265,2024,12,4
3086,Kids,Basketball,Kyrie Flytrap,9,1,4917.28,5900.736,2024-12-31,Retail,Bangalore,-592.41,1.2,-19.999999999999996,6493.146,-9.123620506916062,2024,12,4
3087,Kids,Lifestyle,Waffle One,8,3,2765.77,5019.872549999999,2025-08-01,Retail,Bangalore,2785.94,0.605,39.5,2233.932549999999,124.71012161938377,2025,8,3
3088,Kids,Training,ZoomX Invincible,12,3,6584.055,11456.2557,2024-12-31,Online,Delhi,2418.74,0.58,42.00000000000001,9037.5157,26.76332833369241,2024,12,4
3089,Women,Basketball,Zoom Freak,12,3,8399.35,17638.635000000002,2025-05-31,Online,Mumbai,2967.22,0.7,30.000000000000004,14671.415000000003,20.224497773391313,2025,5,2
3090,Women,Basketball,LeBron 20,10,1,8187.65,8269.5265,2023-12-11,Retail,Pune,196.88,1.01,-1.0000000000000009,8072.6465,2.4388532310934212,2023,12,4
3091,Women,Basketball,Air Jordan,10,1,8666.84,2600.052,2025-02-13,Online,Hyderabad,204.77,0.3,70.0,2395.282,8.54888902434035,2025,2,1
3092,Kids,Training,Metcon 7,10,2,3005.37,3486.2291999999998,2025-09-03,Retail,Kolkata,-288.77,0.58,42.00000000000001,3774.9991999999997,-7.649538044935215,2025,9,3
3093,Women,Soccer,Tiempo Legend,10,3,7253.3,12947.1405,2025-06-29,Retail,Kolkata,28.77,0.595,40.5,12918.370499999999,0.22270610678026304,2025,6,2
3094,Men,Basketball,Zoom Freak,10,3,4731.54,7026.336899999999,2024-07-11,Online,Delhi,3485.33,0.495,50.5,3541.0068999999994,98.42765344512603,2024,7,3
3095,Men,Running,Free RN,10,2,9297.64,2975.2448,2025-02-16,Retail,Delhi,36.7,0.16,84.0,2938.5448,1.2489174914059504,2025,2,1
3096,Men,Training,ZoomX Invincible,9,4,7050.14,25380.504,2025-05-03,Online,Hyderabad,20.31,0.9,9.999999999999998,25360.194,0.08008613814231863,2025,5,2
3097,Men,Lifestyle,Blazer Mid,10,2,4936.545,4936.545,2025-01-24,Online,Hyderabad,3419.32,0.5,50.0,1517.225,225.3667056632998,2025,1,1
3098,Women,Basketball,Kyrie Flytrap,8,3,5562.46,11681.166,2025-04-14,Retail,Kolkata,1090.52,0.7,30.000000000000004,10590.645999999999,10.297011154938048,2025,4,2
3099,Women,Lifestyle,Waffle One,10,2,8462.09,1353.9344,2024-10-21,Online,Mumbai,1720.4,0.08,92.0,-366.4656,-469.45743338528916,2024,10,4
3100,Women,Training,ZoomX Invincible,7,4,6882.3099999999995,26703.3628,2025-06-30,Retail,Mumbai,1861.15,0.97,3.0000000000000027,24842.212799999998,7.4918849419082365,2025,6,2
3102,Kids,Basketball,LeBron 20,8,2,6329.6,8355.072,2025-06-18,Retail,Bangalore,-1117.98,0.66,34.0,9473.052,-11.801687565950235,2025,6,2
3103,Kids,Lifestyle,Blazer Mid,9,2,6569.37,7948.9376999999995,2025-01-06,Online,Mumbai,1567.18,0.605,39.5,6381.757699999999,24.557184300494523,2025,1,1
3104,Men,Running,Free RN,10,2,7734.26,7270.2044,2025-09-02,Online,Bangalore,1921.82,0.47,53.0,5348.3844,35.93272016872983,2025,9,3
3105,Women,Soccer,Phantom GT,10,4,6356.455,14492.717399999998,2024-11-30,Online,Pune,3176.71,0.57,43.00000000000001,11316.007399999999,28.07271052155728,2024,11,4
3106,Men,Running,Pegasus Turbo,9,1,6211.38,3447.3158999999996,2025-03-09,Online,Bangalore,3276.53,0.5549999999999999,44.50000000000001,170.7858999999994,1918.501468798075,2025,3,1
3107,Men,Running,Pegasus Turbo,11,1,9572.44,5312.7042,2025-08-03,Retail,Hyderabad,-694.97,0.5549999999999999,44.50000000000001,6007.6742,-11.568037427861851,2025,8,3
3108,Kids,Soccer,Phantom GT,8,1,6466.57,2457.2966,2024-12-16,Online,Mumbai,1350.25,0.38,62.0,1107.0466000000001,121.96866870825491,2024,12,4
3109,Men,Running,React Infinity,12,3,6323.74,15176.976000000002,2024-12-31,Retail,Kolkata,492.62,0.8,19.999999999999996,14684.356000000002,3.3547266219914578,2024,12,4
3110,Men,Running,React Infinity,10,3,8431.55,14038.530749999998,2024-10-13,Retail,Mumbai,3977.41,0.5549999999999999,44.50000000000001,10061.120749999998,39.53247455061108,2024,10,4
3111,Women,Basketball,Air Jordan,12,3,6144.015,12902.4315,2024-12-31,Retail,Hyderabad,2732.23,0.7,30.000000000000004,10170.201500000001,26.865052772061592,2024,12,4
3112,Men,Basketball,Kyrie Flytrap,10,1,5124.65,2511.0784999999996,2024-12-31,Retail,Delhi,-532.65,0.49,51.0,3043.7284999999997,-17.499918274576725,2024,12,4
3113,Women,Soccer,Tiempo Legend,11,2,7253.3,8631.427,2024-12-31,Online,Bangalore,1328.68,0.595,40.5,7302.746999999999,18.194249369449608,2024,12,4
3114,Women,Running,React Infinity,10,1,7627.37,4690.83255,2025-03-27,Retail,Bangalore,2752.18,0.615,38.5,1938.6525500000002,141.9635509209734,2025,3,1
3115,Men,Running,React Infinity,6,4,6870.705,15252.965099999998,2024-12-31,Retail,Delhi,693.29,0.5549999999999999,44.50000000000001,14559.675099999997,4.761713398398569,2024,12,4
3116,Kids,Basketball,Zoom Freak,8,3,6021.235000000001,1083.8223,2024-11-21,Retail,Kolkata,-236.15,0.06,94.0,1319.9723000000001,-17.89052694514877,2024,11,4
3117,Men,Basketball,Air Jordan,8,2,6435.2,6370.848,2024-09-21,Retail,Delhi,-1181.06,0.495,50.5,7551.907999999999,-15.639226537187689,2024,9,3
3118,Kids,Lifestyle,Air Force 1,8,2,6554.3099999999995,7930.715099999999,2024-12-31,Online,Bangalore,2058.99,0.605,39.5,5871.7251,35.066185234046465,2024,12,4
3119,Kids,Lifestyle,Air Force 1,9,2,6554.3099999999995,7930.715099999999,2023-08-12,Online,Hyderabad,3995.49,0.605,39.5,3935.2250999999997,101.53142192552085,2023,8,3
3120,Kids,Basketball,Kyrie Flytrap,12,2,8869.93,11708.3076,2024-12-31,Retail,Bangalore,551.46,0.66,34.0,11156.847600000001,4.942794055912353,2024,12,4
3121,Kids,Training,Flex Trainer,8,1,2514.0,1734.6599999999999,2025-03-06,Online,Kolkata,1345.4,0.69,31.000000000000007,389.25999999999976,345.63017006627985,2025,3,1
3122,Women,Basketball,Air Jordan,8,1,5835.6,6069.024,2024-12-31,Online,Kolkata,-1197.6,1.04,-4.0000000000000036,7266.624,-16.480830713134463,2024,12,4
3123,Kids,Running,Free RN,10,2,9804.78,13138.4052,2025-05-26,Online,Pune,-965.5,0.6699999999999999,33.00000000000001,14103.9052,-6.845621736028118,2025,5,2
3124,Kids,Soccer,Mercurial Superfly,9,3,7538.96,15492.562800000002,2025-03-31,Online,Delhi,2407.4,0.685,31.499999999999993,13085.162800000002,18.397936936634824,2025,3,1
3125,Kids,Soccer,Phantom GT,12,2,6466.57,9053.197999999999,2025-03-10,Online,Bangalore,1561.59,0.7,30.000000000000004,7491.607999999998,20.84452363230965,2025,3,1
3126,Kids,Running,React Infinity,9,2,6070.1900000000005,8134.0545999999995,2024-06-10,Online,Bangalore,2772.69,0.6699999999999999,33.00000000000001,5361.364599999999,51.71612465975548,2024,6,2
3127,Men,Training,ZoomX Invincible,12,1,4614.33,2168.7351,2024-10-07,Online,Pune,-440.44,0.47,53.0,2609.1751,-16.880430907070977,2024,10,4
3128,Men,Running,Air Zoom,8,2,4854.18,5388.1398,2024-12-31,Retail,Kolkata,2219.82,0.5549999999999999,44.50000000000001,3168.3197999999998,70.06300310972398,2024,12,4
3129,Kids,Basketball,Kyrie Flytrap,12,2,5732.66,7567.1112,2024-01-30,Retail,Delhi,3187.59,0.66,34.0,4379.5212,72.78398378343277,2024,1,1
3130,Men,Basketball,Air Jordan,12,2,3015.02,2984.8698,2025-05-16,Online,Pune,2868.91,0.495,50.5,115.95980000000009,2474.05566411808,2025,5,2
3131,Kids,Training,SuperRep Go,10,3,5171.44,5119.7256,2025-05-27,Online,Pune,634.64,0.33,67.0,4485.085599999999,14.150008641975532,2025,5,2
3132,Kids,Lifestyle,Dunk Low,9,2,5073.69,6139.1649,2025-12-07,Online,Hyderabad,-1033.35,0.605,39.5,7172.5149,-14.407080562495588,2025,12,4
3133,Kids,Soccer,Mercurial Superfly,10,3,6892.094999999999,15920.739449999997,2024-04-15,Retail,Delhi,88.55,0.77,23.0,15832.189449999998,0.5593035649279703,2024,4,2
3134,Men,Basketball,Air Jordan,10,2,5974.92,2270.4696,2025-05-14,Retail,Delhi,31.3,0.19,81.0,2239.1695999999997,1.3978396276905511,2025,5,2
3135,Women,Soccer,Mercurial Superfly,12,3,4009.47,14554.3761,2024-08-28,Online,Pune,2434.87,1.21,-20.999999999999996,12119.506099999999,20.090505173309005,2024,8,3
3136,Kids,Lifestyle,Blazer Mid,9,3,6569.37,11923.40655,2024-12-31,Retail,Mumbai,-518.65,0.605,39.5,12442.05655,-4.168523088733269,2024,12,4
3137,Kids,Soccer,Premier III,9,2,7176.21,9831.407700000002,2025-07-08,Online,Bangalore,659.4,0.685,31.499999999999993,9172.007700000002,7.1892656609959,2025,7,3
3138,Kids,Lifestyle,Blazer Mid,10,3,3911.84,4928.9184,2024-09-11,Online,Hyderabad,3601.48,0.42,58.00000000000001,1327.4383999999995,271.31051806245785,2024,9,3
3139,Kids,Lifestyle,Blazer Mid,12,3,9682.46,17573.664899999996,2024-12-31,Online,Bangalore,3095.64,0.605,39.5,14478.024899999997,21.38164577959802,2024,12,4
3140,Women,Lifestyle,Blazer Mid,10,3,7671.0650000000005,23703.59085,2023-11-19,Retail,Bangalore,3855.21,1.03,-3.0000000000000027,19848.38085,19.423297190511132,2023,11,4
3141,Women,Training,ZoomX Invincible,11,1,6882.3099999999995,3819.6820499999994,2024-12-31,Retail,Kolkata,-734.72,0.5549999999999999,44.50000000000001,4554.40205,-16.132084781579618,2024,12,4
3142,Kids,Soccer,Phantom GT,12,2,6466.57,8859.2009,2024-12-10,Online,Delhi,2520.02,0.685,31.499999999999993,6339.180899999999,39.75308544988833,2024,12,4
